timer,fight_result,has_round_started,is_round_over,player1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,player1_buttons_up,player1_buttons_down,player1_buttons_right,player1_buttons_left,player1_buttons_select,player1_buttons_start,player1_buttons_y,player1_buttons_b,player1_buttons_x,player1_buttons_a,player1_buttons_l,player1_buttons_r,player2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,player2_buttons_up,player2_buttons_down,player2_buttons_right,player2_buttons_left,player2_buttons_select,player2_buttons_start,player2_buttons_y,player2_buttons_b,player2_buttons_x,player2_buttons_a,player2_buttons_l,player2_buttons_r,diff_x,diff_y,diff_health
129,NOT_OVER,True,False,0,90,280,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,64,314,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-34,0,26
119,NOT_OVER,True,False,0,90,381,192,False,True,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,38,405,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-24,0,52
117,NOT_OVER,True,False,0,90,348,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,22,389,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-41,0,68
101,NOT_OVER,True,False,0,59,314,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,9,420,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-106,0,50
83,NOT_OVER,True,False,0,15,218,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,0,308,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-90,0,15
81,NOT_OVER,True,False,0,15,217,192,False,True,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,0,305,192,False,True,True,33686532,False,False,False,False,False,False,False,False,False,False,False,False,-88,0,15
153,NOT_OVER,False,False,0,176,231,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,176,280,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-49,0,0
149,NOT_OVER,True,False,0,176,210,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,165,314,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,-104,0,11
134,NOT_OVER,True,False,0,143,400,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,142,332,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,68,0,1
133,NOT_OVER,True,False,0,143,400,192,False,False,True,515,False,False,False,False,False,False,False,True,True,False,False,False,6,118,340,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,60,0,25
133,NOT_OVER,True,False,0,143,400,192,False,False,True,515,False,False,False,False,False,False,False,True,False,False,False,False,6,118,340,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,60,0,25
130,NOT_OVER,True,False,0,111,398,192,False,True,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,118,314,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,84,0,-7
129,NOT_OVER,True,False,0,111,398,192,False,False,True,33554432,False,False,False,False,False,False,False,False,False,True,False,False,6,118,330,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,68,0,-7
121,NOT_OVER,True,False,0,111,401,168,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-7
119,NOT_OVER,True,False,0,85,401,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-33
119,NOT_OVER,True,False,0,85,401,168,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-33
118,NOT_OVER,True,False,0,85,401,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-33
118,NOT_OVER,True,False,0,85,401,168,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-33
118,NOT_OVER,True,False,0,80,401,170,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-38
118,NOT_OVER,True,False,0,80,401,170,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-38
118,NOT_OVER,True,False,0,80,401,170,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-38
118,NOT_OVER,True,False,0,80,401,170,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-38
118,NOT_OVER,True,False,0,80,401,170,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-38
118,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
117,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
116,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
116,NOT_OVER,True,False,0,80,401,168,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-38
116,NOT_OVER,True,False,0,75,401,168,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,118,347,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-43
113,NOT_OVER,True,False,0,70,439,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,118,356,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,83,0,-48
103,NOT_OVER,True,False,0,70,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,6,95,358,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,99,0,-25
100,NOT_OVER,True,False,0,44,457,168,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-51
100,NOT_OVER,True,False,0,44,457,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-51
99,NOT_OVER,True,False,0,39,457,170,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-56
99,NOT_OVER,True,False,0,39,457,170,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-56
99,NOT_OVER,True,False,0,39,457,170,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-56
99,NOT_OVER,True,False,0,39,457,170,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-56
99,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
99,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
99,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
98,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
98,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
98,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
98,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
98,NOT_OVER,True,False,0,39,457,168,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-56
98,NOT_OVER,True,False,0,34,457,170,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-61
98,NOT_OVER,True,False,0,34,457,170,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-61
98,NOT_OVER,True,False,0,34,457,170,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-61
98,NOT_OVER,True,False,0,34,457,170,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-22,-61
98,NOT_OVER,True,False,0,34,457,168,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,95,403,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,54,-24,-61
86,NOT_OVER,True,False,0,25,431,157,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,95,381,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,50,-35,-70
83,NOT_OVER,True,False,0,25,313,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,81,283,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,30,0,-56
72,NOT_OVER,True,False,0,25,188,152,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,55,246,153,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-1,-30
72,NOT_OVER,True,False,0,25,188,85,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,55,246,102,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-17,-30
72,NOT_OVER,True,False,0,25,188,79,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,55,246,84,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-5,-30
71,NOT_OVER,True,False,0,25,188,55,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,55,246,71,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-16,-30
71,NOT_OVER,True,False,0,25,188,57,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,55,246,67,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-10,-30
71,NOT_OVER,True,False,0,25,188,47,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,55,246,64,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-17,-30
71,NOT_OVER,True,False,0,25,188,54,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,55,246,59,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-5,-30
71,NOT_OVER,True,False,0,25,188,42,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,55,246,59,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-17,-30
71,NOT_OVER,True,False,0,25,188,42,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,55,246,60,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-18,-30
71,NOT_OVER,True,False,0,25,188,56,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,55,246,69,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-13,-30
71,NOT_OVER,True,False,0,25,188,52,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,6,55,246,69,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-58,-17,-30
153,NOT_OVER,False,False,0,176,206,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,176,295,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-89,0,0
151,NOT_OVER,True,False,0,176,217,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,149,295,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-78,0,27
146,NOT_OVER,True,False,0,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,132,357,192,False,False,True,131586,False,False,False,False,False,False,False,False,False,False,False,False,-50,0,44
136,NOT_OVER,True,False,0,176,403,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,86,453,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-50,0,90
134,NOT_OVER,True,False,0,176,389,191,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,71,453,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-64,-1,105
119,NOT_OVER,True,False,0,119,298,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,True,False,6,71,377,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-79,0,48
116,NOT_OVER,True,False,0,119,301,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,True,6,71,444,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-143,0,48
114,NOT_OVER,True,False,0,119,303,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,71,453,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-150,0,48
96,NOT_OVER,True,False,0,88,364,192,False,False,True,515,False,False,False,False,False,False,False,False,False,True,False,False,6,23,453,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-89,0,65
81,NOT_OVER,True,False,0,57,310,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,18,419,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-109,0,39
70,NOT_OVER,True,False,0,57,326,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,3,453,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-127,0,54
153,NOT_OVER,False,False,0,176,224,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,176,283,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-59,0,0
150,NOT_OVER,True,False,0,176,243,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,True,False,6,124,333,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-90,0,52
147,NOT_OVER,True,False,0,176,271,191,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,124,325,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-54,-1,52
146,NOT_OVER,True,False,0,176,271,137,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,6,124,325,134,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-54,3,52
135,NOT_OVER,True,False,0,117,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,124,337,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-88,0,-7
131,NOT_OVER,True,False,0,117,379,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,101,337,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,42,0,16
121,NOT_OVER,True,False,0,117,416,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,6,54,257,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,159,0,63
119,NOT_OVER,True,False,0,117,435,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,54,257,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,178,0,63
104,NOT_OVER,True,False,0,117,357,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,54,282,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,75,0,63
100,NOT_OVER,True,False,0,117,302,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,54,178,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,124,0,63
89,NOT_OVER,True,False,0,117,259,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,54,194,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,65,0,63
70,NOT_OVER,True,False,0,55,192,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,6,38,59,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,133,0,17
54,NOT_OVER,True,False,0,55,138,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,6,11,59,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,79,0,44
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-102,0,0
145,NOT_OVER,True,False,0,176,308,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,114,432,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-124,0,62
134,NOT_OVER,True,False,0,176,436,192,False,True,False,0,False,False,False,False,False,False,False,True,False,False,False,False,7,75,458,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-22,0,101
132,NOT_OVER,True,False,0,176,430,191,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,75,454,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-24,-1,101
128,NOT_OVER,True,False,0,137,450,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,True,False,7,75,371,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,79,0,62
119,NOT_OVER,True,False,0,116,448,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,75,341,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,107,0,41
113,NOT_OVER,True,False,0,116,262,191,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,7,36,242,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,20,-1,80
102,NOT_OVER,True,False,0,76,79,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,36,197,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-118,0,40
97,NOT_OVER,True,False,0,55,165,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,36,129,192,False,False,True,1028,False,False,False,False,False,False,False,False,False,False,False,False,36,0,19
85,NOT_OVER,True,False,0,33,213,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,7,36,79,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,134,0,-3
72,NOT_OVER,True,False,0,7,343,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,36,133,113,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,210,79,-29
144,NOT_OVER,True,False,0,176,294,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,176,338,117,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-44,75,0
134,NOT_OVER,True,False,0,152,279,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,149,431,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-152,0,3
131,NOT_OVER,True,False,0,12,341,192,False,True,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,176,294,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,47,0,-164
131,P2,True,True,0,255,417,178,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,341,192,False,False,True,263170,False,False,False,False,False,False,False,False,False,False,False,False,76,-14,79
131,P2,True,True,0,255,417,178,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,4,176,341,192,False,False,True,263170,False,False,False,False,False,False,False,False,False,False,False,False,76,-14,79
131,P2,True,True,0,255,417,172,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,176,343,192,False,False,True,263170,False,False,False,False,False,False,False,False,False,False,False,False,74,-20,79
131,P2,True,True,0,255,457,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,176,364,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,93,0,79
153,NOT_OVER,False,False,0,176,205,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,292,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-87,0,0
151,NOT_OVER,True,False,0,176,213,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,4,147,309,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-96,0,29
144,NOT_OVER,True,False,0,134,113,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,108,283,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-170,0,26
130,NOT_OVER,True,False,0,108,68,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,81,147,128,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-79,64,27
129,NOT_OVER,True,False,0,108,82,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,81,208,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-126,0,27
