timer,fight_result,has_round_started,is_round_over,player1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,player1_buttons_up,player1_buttons_down,player1_buttons_right,player1_buttons_left,player1_buttons_select,player1_buttons_start,player1_buttons_y,player1_buttons_b,player1_buttons_x,player1_buttons_a,player1_buttons_l,player1_buttons_r,player2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,diff_x,diff_y,diff_health
0,NOT_OVER,False,True,1,0,895,0,False,False,False,0,False,False,False,False,False,True,False,False,False,False,False,False,3,0,457,0,False,False,False,0,438,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,3,176,307,192,False,False,False,0,-102,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,308,192,False,False,False,0,-103,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,311,192,False,False,False,0,-106,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,314,192,False,False,False,0,-109,0,0
153,NOT_OVER,False,False,1,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,3,176,315,192,False,False,False,0,-110,0,0
153,NOT_OVER,False,False,1,176,205,186,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,3,176,317,192,False,False,False,0,-112,-6,0
153,NOT_OVER,False,False,1,176,205,181,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,3,176,320,192,False,False,False,0,-115,-11,0
153,NOT_OVER,False,False,1,176,205,176,True,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,3,176,321,192,False,False,False,0,-116,-16,0
153,NOT_OVER,False,False,1,176,205,171,True,False,True,131072,False,False,False,False,False,False,False,True,True,False,False,False,3,176,321,192,False,False,False,0,-116,-21,0
153,NOT_OVER,False,False,1,176,205,167,True,False,True,131072,False,False,False,False,False,False,False,False,True,False,False,False,3,176,322,192,False,False,False,0,-117,-25,0
153,NOT_OVER,False,False,1,176,205,162,True,False,True,131072,False,False,False,False,False,False,False,False,True,False,False,False,3,176,325,192,False,False,False,0,-120,-30,0
153,NOT_OVER,False,False,1,176,205,158,True,False,True,131072,False,False,False,False,False,False,False,False,True,False,False,False,3,176,325,192,False,False,False,0,-120,-34,0
153,NOT_OVER,False,False,1,176,205,155,True,False,True,131072,False,False,False,False,False,False,False,False,True,False,False,False,3,176,327,192,False,False,False,0,-122,-37,0
153,NOT_OVER,False,False,1,176,229,142,True,False,True,131072,False,False,False,False,False,False,False,False,True,False,False,False,3,176,331,192,False,False,False,0,-102,-50,0
153,NOT_OVER,False,False,1,176,205,136,True,False,True,131072,False,False,False,False,False,False,False,False,True,False,False,False,3,176,338,192,False,False,False,0,-133,-56,0
152,NOT_OVER,True,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-151,0,0
152,NOT_OVER,True,False,1,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-151,0,0
152,NOT_OVER,True,False,1,176,206,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-150,0,0
152,NOT_OVER,True,False,1,176,206,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-150,0,0
152,NOT_OVER,True,False,1,176,209,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-147,0,0
152,NOT_OVER,True,False,1,176,209,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-147,0,0
152,NOT_OVER,True,False,1,176,211,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-145,0,0
152,NOT_OVER,True,False,1,176,213,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-143,0,0
152,NOT_OVER,True,False,1,176,213,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-143,0,0
152,NOT_OVER,True,False,1,176,216,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-140,0,0
151,NOT_OVER,True,False,1,176,218,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-138,0,0
151,NOT_OVER,True,False,1,176,218,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-138,0,0
151,NOT_OVER,True,False,1,176,220,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-136,0,0
151,NOT_OVER,True,False,1,176,220,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-136,0,0
151,NOT_OVER,True,False,1,176,222,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-134,0,0
151,NOT_OVER,True,False,1,176,224,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-132,0,0
151,NOT_OVER,True,False,1,176,225,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-131,0,0
151,NOT_OVER,True,False,1,176,225,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-131,0,0
151,NOT_OVER,True,False,1,176,227,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-129,0,0
151,NOT_OVER,True,False,1,176,229,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-127,0,0
151,NOT_OVER,True,False,1,176,231,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-125,0,0
151,NOT_OVER,True,False,1,176,232,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-124,0,0
151,NOT_OVER,True,False,1,176,233,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-123,0,0
151,NOT_OVER,True,False,1,176,235,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-121,0,0
151,NOT_OVER,True,False,1,176,235,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-121,0,0
151,NOT_OVER,True,False,1,176,238,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-118,0,0
151,NOT_OVER,True,False,1,176,239,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-117,0,0
151,NOT_OVER,True,False,1,176,240,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-116,0,0
151,NOT_OVER,True,False,1,176,242,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-114,0,0
151,NOT_OVER,True,False,1,176,243,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-113,0,0
151,NOT_OVER,True,False,1,176,246,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-110,0,0
151,NOT_OVER,True,False,1,176,247,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-109,0,0
151,NOT_OVER,True,False,1,176,247,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-109,0,0
151,NOT_OVER,True,False,1,176,249,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-107,0,0
150,NOT_OVER,True,False,1,176,251,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-105,0,0
150,NOT_OVER,True,False,1,176,253,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-103,0,0
150,NOT_OVER,True,False,1,176,253,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-103,0,0
150,NOT_OVER,True,False,1,176,254,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-102,0,0
150,NOT_OVER,True,False,1,176,254,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-102,0,0
150,NOT_OVER,True,False,1,176,256,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-100,0,0
150,NOT_OVER,True,False,1,176,258,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-98,0,0
150,NOT_OVER,True,False,1,176,260,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-96,0,0
150,NOT_OVER,True,False,1,176,260,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-96,0,0
150,NOT_OVER,True,False,1,176,262,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-94,0,0
150,NOT_OVER,True,False,1,176,262,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,3,176,356,192,False,False,False,0,-94,0,0
