timer,fight_result,has_round_started,is_round_over,player1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,player1_buttons_up,player1_buttons_down,player1_buttons_right,player1_buttons_left,player1_buttons_select,player1_buttons_start,player1_buttons_y,player1_buttons_b,player1_buttons_x,player1_buttons_a,player1_buttons_l,player1_buttons_r,player2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,player2_buttons_up,player2_buttons_down,player2_buttons_right,player2_buttons_left,player2_buttons_select,player2_buttons_start,player2_buttons_y,player2_buttons_b,player2_buttons_x,player2_buttons_a,player2_buttons_l,player2_buttons_r,diff_x,diff_y,diff_health
153,NOT_OVER,False,False,2,176,212,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,331,140,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-119,52,0
147,NOT_OVER,True,False,2,176,366,181,True,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,4,176,292,192,False,False,True,263168,False,False,False,False,False,False,False,False,False,False,False,False,74,-11,0
145,NOT_OVER,True,False,2,176,290,192,False,False,True,131586,False,False,False,False,False,False,True,False,False,False,False,False,4,145,313,151,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-23,41,31
144,NOT_OVER,True,False,2,176,315,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,4,145,361,144,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-46,48,31
135,NOT_OVER,True,False,2,138,268,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,145,289,172,True,False,True,132100,False,False,False,False,False,False,False,False,False,False,False,False,-21,20,-7
134,NOT_OVER,True,False,2,138,259,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,145,238,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,21,0,-7
128,NOT_OVER,True,False,2,68,362,192,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,4,119,266,125,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,96,67,-51
114,NOT_OVER,True,False,2,35,330,102,True,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,119,248,124,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,82,-22,-84
105,NOT_OVER,True,False,2,35,268,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,95,196,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,72,0,-60
82,P2,True,True,2,255,237,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,69,55,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,182,0,186
82,P2,True,True,2,255,237,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,4,69,55,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,182,0,186
82,P2,True,True,2,255,237,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,69,55,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,182,0,186
82,P2,True,True,2,255,237,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,69,55,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,182,0,186
82,P2,True,True,2,255,237,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,4,69,55,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,182,0,186
82,P2,True,True,2,255,237,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,69,55,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,182,0,186
153,NOT_OVER,False,False,2,176,271,192,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,176,207,179,True,False,True,262144,False,False,False,False,False,False,False,False,False,False,False,False,64,13,0
150,NOT_OVER,True,False,2,176,136,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,218,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-82,0,0
146,NOT_OVER,True,False,2,129,63,192,False,True,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,176,84,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-21,0,-47
145,NOT_OVER,True,False,2,129,63,192,False,True,True,33554432,False,False,False,False,False,False,False,False,True,False,False,False,4,176,85,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-22,0,-47
144,NOT_OVER,True,False,2,116,63,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,176,75,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-12,20,-60
137,NOT_OVER,True,False,2,116,63,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,100,173,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-37,19,-60
134,NOT_OVER,True,False,2,116,83,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,119,140,192,False,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,-57,0,-3
132,NOT_OVER,True,False,2,86,70,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,119,122,149,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-52,43,-33
128,NOT_OVER,True,False,2,52,63,196,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,119,102,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-39,4,-67
121,NOT_OVER,True,False,2,52,63,204,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,False,4,119,102,188,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-39,16,-67
121,NOT_OVER,True,False,2,52,63,195,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,4,119,102,182,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-39,13,-67
116,NOT_OVER,True,False,2,8,384,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,119,215,123,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,169,69,-111
98,NOT_OVER,True,False,2,8,338,182,True,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,4,119,229,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,109,-10,-111
82,NOT_OVER,True,False,2,8,218,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,119,130,168,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,88,24,-111
114,NOT_OVER,True,False,2,143,269,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,88,369,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-100,0,55
98,NOT_OVER,True,False,2,143,324,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,4,88,407,130,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-83,62,55
87,NOT_OVER,True,False,2,97,242,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,88,328,151,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-86,41,9
37,P2,True,True,2,255,292,185,True,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-165,-7,167
37,P2,True,True,2,255,266,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-191,0,167
37,P2,True,True,2,255,263,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-194,0,167
37,P2,True,True,2,255,262,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-195,0,167
37,P2,True,True,2,255,262,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-195,0,167
37,P2,True,True,2,255,262,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-195,0,167
37,P2,True,True,2,255,262,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,88,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-195,0,167
153,NOT_OVER,False,False,2,176,223,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,357,122,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-134,70,0
153,NOT_OVER,False,False,2,176,257,192,False,False,True,515,False,False,False,False,False,False,True,False,True,False,False,False,4,176,376,132,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-119,60,0
153,NOT_OVER,False,False,2,176,222,192,False,False,True,515,False,False,False,False,False,False,True,False,False,False,False,False,4,176,376,137,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-154,55,0
152,NOT_OVER,True,False,2,176,221,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,390,163,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-169,29,0
152,NOT_OVER,True,False,2,176,220,192,False,False,True,515,False,False,False,False,False,False,True,False,True,False,False,False,4,176,395,179,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-175,13,0
152,NOT_OVER,True,False,2,176,220,192,False,False,True,515,False,False,False,False,False,False,True,False,False,False,False,False,4,176,401,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-181,0,0
148,NOT_OVER,True,False,2,169,294,192,False,True,True,33554432,False,False,False,False,False,False,True,True,False,False,False,False,4,176,353,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-59,20,-7
148,NOT_OVER,True,False,2,169,294,192,False,True,True,33554432,False,False,False,False,False,False,False,True,False,False,False,False,4,176,337,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-43,20,-7
147,NOT_OVER,True,False,2,169,294,192,False,True,True,33554432,False,False,False,False,False,False,True,False,False,False,False,False,4,176,329,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-35,20,-7
147,NOT_OVER,True,False,2,169,295,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,176,295,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,0,20,-7
147,NOT_OVER,True,False,2,169,291,192,False,False,True,100663808,False,False,False,False,False,False,True,False,True,False,False,False,4,176,310,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-19,20,-7
147,NOT_OVER,True,False,2,169,286,192,False,False,True,100663808,False,False,False,False,False,False,True,False,False,False,False,False,4,176,306,172,True,False,True,132096,False,False,False,False,False,False,False,False,False,False,False,False,-20,20,-7
147,NOT_OVER,True,False,2,169,283,192,False,False,True,100663808,False,False,False,False,False,False,False,False,True,False,False,False,4,148,305,174,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-22,18,21
147,NOT_OVER,True,False,2,169,283,192,False,False,True,100663808,False,False,False,False,False,False,True,False,True,False,False,False,4,148,305,174,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-22,18,21
147,NOT_OVER,True,False,2,169,283,192,False,False,True,100663808,False,False,False,False,False,False,True,False,False,False,False,False,4,148,305,174,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-22,18,21
147,NOT_OVER,True,False,2,169,283,192,False,False,True,100663808,False,False,False,False,False,False,False,False,True,False,False,False,4,148,305,174,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-22,18,21
146,NOT_OVER,True,False,2,169,283,192,False,False,True,100663808,False,False,False,False,False,False,True,False,True,False,False,False,4,148,306,156,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-23,36,21
146,NOT_OVER,True,False,2,169,283,192,False,False,True,100663808,False,False,False,False,False,False,True,False,False,False,False,False,4,148,310,143,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,49,21
145,NOT_OVER,True,False,2,169,316,192,False,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,4,148,358,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-42,0,21
145,NOT_OVER,True,False,2,169,316,192,False,False,True,0,False,False,False,False,False,False,True,False,True,False,False,False,4,148,358,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-42,0,21
145,NOT_OVER,True,False,2,169,316,192,False,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,4,148,358,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-42,0,21
145,NOT_OVER,True,False,2,169,316,192,False,False,True,0,False,False,False,False,False,False,True,False,False,False,False,False,4,148,358,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-42,0,21
145,NOT_OVER,True,False,2,169,316,192,False,False,True,0,False,False,False,False,False,False,True,False,True,False,False,False,4,148,362,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-46,0,21
144,NOT_OVER,True,False,2,169,316,192,False,False,True,0,False,False,False,False,False,False,False,False,True,False,False,False,4,148,366,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-50,0,21
144,NOT_OVER,True,False,2,169,320,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,148,374,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-54,0,21
130,NOT_OVER,True,False,2,103,337,181,True,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,126,433,127,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-96,54,-23
129,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,False,False,False,False,4,126,433,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-69,0,-23
129,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,4,97,433,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-69,0,6
129,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,4,97,433,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-69,0,6
129,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,False,False,False,False,4,97,433,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-69,0,6
128,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,4,97,433,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-69,0,6
128,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,4,97,433,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-69,0,6
128,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,4,97,436,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-72,0,6
128,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,False,False,False,False,4,97,448,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-84,0,6
128,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,4,97,453,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-89,0,6
128,NOT_OVER,True,False,2,103,364,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,4,97,455,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-91,0,6
113,NOT_OVER,True,False,2,103,369,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,69,372,116,True,False,True,263172,False,False,False,False,False,False,False,False,False,False,False,False,-3,76,34
113,NOT_OVER,True,False,2,103,361,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,4,69,382,192,False,False,True,263172,False,False,False,False,False,False,False,False,False,False,False,False,-21,0,34
113,NOT_OVER,True,False,2,103,360,192,False,True,True,33554432,False,False,False,False,False,False,False,False,True,False,False,False,4,69,388,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-28,0,34
101,NOT_OVER,True,False,2,70,391,114,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,47,457,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,-66,-78,23
98,NOT_OVER,True,False,2,37,376,192,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,47,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-81,0,-10
89,NOT_OVER,True,False,2,8,332,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,4,47,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-125,0,-39
84,P2,True,True,2,255,380,178,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,4,47,428,156,True,False,True,263172,False,False,False,False,False,False,False,False,False,False,False,False,-48,22,208
145,NOT_OVER,True,False,2,176,387,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,176,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-70,0,0
135,NOT_OVER,True,False,2,154,363,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,176,439,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-76,0,-22
132,NOT_OVER,True,False,2,132,347,151,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,176,423,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,-76,-41,-44
130,NOT_OVER,True,False,2,132,401,192,False,True,True,33554432,False,False,False,False,False,False,False,False,True,False,False,False,7,176,428,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-44
118,NOT_OVER,True,False,2,93,380,105,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,152,275,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,105,-87,-59
88,P2,True,True,2,255,318,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,69,246,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,72,0,186
153,NOT_OVER,False,False,2,176,254,192,False,False,True,33554946,False,False,False,False,False,False,False,True,True,False,False,False,7,176,338,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-84,0,0
152,NOT_OVER,True,False,2,176,254,192,False,True,True,33554946,False,False,False,False,False,False,False,True,False,False,False,False,7,176,338,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-84,0,0
152,NOT_OVER,True,False,2,176,254,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,7,176,338,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-84,0,0
152,NOT_OVER,True,False,2,176,254,192,False,True,True,33554946,False,False,False,False,False,False,False,True,True,False,False,False,7,176,338,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-84,0,0
152,NOT_OVER,True,False,2,176,254,192,False,True,True,33554946,False,False,False,False,False,False,False,True,False,False,False,False,7,176,338,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-84,0,0
150,NOT_OVER,True,False,2,176,289,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,176,375,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-86,0,0
134,NOT_OVER,True,False,2,129,403,114,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,176,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-54,-78,-47
133,NOT_OVER,True,False,2,129,416,157,True,False,True,33554433,False,False,False,False,False,False,True,False,True,False,False,False,7,148,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-41,-35,-19
133,NOT_OVER,True,False,2,129,416,157,True,False,True,33554433,False,False,False,False,False,False,False,False,True,False,False,False,7,148,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-41,-35,-19
133,NOT_OVER,True,False,2,129,417,181,True,False,True,33554433,False,False,False,False,False,False,True,False,False,False,False,False,7,148,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-40,-11,-19
133,NOT_OVER,True,False,2,129,410,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,7,148,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-47,0,-19
133,NOT_OVER,True,False,2,129,409,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,7,148,457,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-48,0,-19
128,NOT_OVER,True,False,2,89,426,123,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,148,359,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,67,-69,-59
119,NOT_OVER,True,False,2,89,312,192,False,True,False,0,False,False,False,False,False,False,False,False,False,True,False,False,7,92,277,192,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,35,0,-3
117,NOT_OVER,True,False,2,83,287,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,92,243,141,True,False,True,67240965,False,False,False,False,False,False,False,False,False,False,False,False,44,51,-9
115,NOT_OVER,True,False,2,83,275,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,92,357,192,False,True,True,33686532,False,False,False,False,False,False,False,False,False,False,False,False,-82,0,-9
112,NOT_OVER,True,False,2,59,229,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,92,267,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-38,0,-33
112,NOT_OVER,True,False,2,59,225,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,92,249,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-24,0,-33
112,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,7,92,247,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-26,0,-33
112,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
112,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
112,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
112,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
112,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
105,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
105,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
105,NOT_OVER,True,False,2,59,221,192,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,7,92,248,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
105,NOT_OVER,True,False,2,59,223,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,7,92,249,192,False,True,True,33686533,False,False,False,False,False,False,False,False,False,False,False,False,-26,0,-33
105,NOT_OVER,True,False,2,59,222,192,False,False,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,92,249,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,False,False,False,False,7,92,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,-33
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,False,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,False,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
105,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,True,False,False,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,False,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,True,False,False,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,False,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554946,False,False,False,False,False,False,True,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,True,False,False,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
104,NOT_OVER,True,False,2,59,222,192,False,True,True,33554434,False,False,False,False,False,False,False,False,True,False,False,False,7,32,249,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,-27,0,27
