timer,fight_result,has_round_started,is_round_over,player1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,player1_buttons_up,player1_buttons_down,player1_buttons_right,player1_buttons_left,player1_buttons_select,player1_buttons_start,player1_buttons_y,player1_buttons_b,player1_buttons_x,player1_buttons_a,player1_buttons_l,player1_buttons_r,player2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,diff_x,diff_y,diff_health
153,NOT_OVER,False,False,11,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,5,176,290,175,True,False,False,0,-85,17,0
153,NOT_OVER,False,False,11,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,5,176,288,168,True,False,False,0,-83,24,0
153,NOT_OVER,False,False,11,176,207,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,5,176,285,160,True,False,False,0,-78,32,0
153,NOT_OVER,False,False,11,176,207,192,False,False,False,0,False,False,False,False,False,False,True,True,False,False,False,False,5,176,285,160,True,False,False,0,-78,32,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,False,True,True,False,False,False,5,176,281,147,True,False,False,0,-71,45,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,True,False,False,False,True,True,False,False,False,False,5,176,279,141,True,False,False,0,-69,51,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,False,False,True,False,False,False,5,176,279,136,True,False,False,0,-69,56,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,True,False,False,False,True,True,False,False,False,False,5,176,276,136,True,False,False,0,-66,56,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,5,176,272,125,True,False,False,0,-62,67,0
153,NOT_OVER,False,False,11,176,251,192,False,False,True,1,False,False,False,False,False,False,True,True,True,False,False,False,5,176,284,125,True,False,False,0,-33,67,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,True,False,False,False,True,True,True,False,False,False,5,176,267,117,True,False,False,0,-57,75,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,True,True,False,False,False,False,5,176,265,113,True,False,False,0,-55,79,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,True,True,True,False,False,False,5,176,263,109,True,False,False,0,-53,83,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,False,False,True,False,False,False,5,176,263,106,True,False,False,0,-53,86,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,True,True,True,False,False,False,5,176,258,104,True,False,False,0,-48,88,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,True,True,False,False,False,False,5,176,256,102,True,False,False,0,-46,90,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,1,False,False,False,False,False,False,True,True,True,False,False,False,5,176,256,102,True,False,False,0,-46,90,0
153,NOT_OVER,False,False,11,176,210,192,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,5,176,254,98,True,False,False,0,-44,94,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,True,False,False,True,False,False,False,False,False,5,176,252,97,True,False,False,0,-42,95,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,True,False,False,True,True,False,False,False,False,5,176,250,96,True,False,False,0,-40,96,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,True,False,False,False,False,True,False,False,False,5,176,245,96,True,False,False,0,-35,96,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,True,False,False,False,False,True,False,False,False,5,176,243,96,True,False,False,0,-33,96,0
153,NOT_OVER,False,False,11,176,253,192,False,False,True,515,False,False,False,True,False,False,True,True,False,False,False,False,5,176,244,96,True,False,False,0,9,96,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,False,False,False,True,True,False,False,False,False,5,176,237,98,True,False,False,0,-27,94,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,False,False,False,True,True,True,False,False,False,5,176,235,100,True,False,False,0,-25,92,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,False,False,False,False,False,True,False,False,False,5,176,233,102,True,False,False,0,-23,90,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,False,False,False,True,False,True,False,False,False,5,176,233,102,True,False,False,0,-23,90,0
153,NOT_OVER,False,False,11,176,210,192,False,False,True,515,False,False,False,False,False,False,True,True,False,False,False,False,5,176,229,107,True,False,False,0,-19,85,0
